commodity_name,state,district,market,min_price,max_price,modal_price,date,certifications,storage type,export_potential,production_quantity,quality_grade
Sweet+Potato,Kerala,Palakad,Koduvayoor,20,26,23,23-05-2019,GMO,Warehouse,Emerging Markets,53349,Premium
Sweet+Pumpkin,West Bengal,Nadia,Kalyani,14,16,15,23-05-2019,CERTIFIED,Warehouse,Emerging Markets,86578,Grade A
Sweet+Pumpkin,West Bengal,Bankura,Khatra,7.5,10,8,23-05-2019,ORGANIC,Warehouse,Seasonal,86578,Grade A
T.V.+Cumbu,Tamil Nadu,Villupuram,Ulundurpettai,20.39,20.39,20.39,23-05-2019,NON-GMO,Warehouse,Emerging Markets,52914,Grade B
Taramira,Rajasthan,Sikar,Sri Madhopur,39,39.5,39.4,23-05-2019,NON-GMO,Warehouse,Emerging Markets,80399,Grade A
Betal+Leaves,Meghalaya,West Garo Hills,Rongram,80,90,85,24-05-2019,GMO,Warehouse,Emerging Markets,11871,Grade C
Surat+Beans+(Papadi),Gujarat,Surat,Surat,15,40,27.5,25-05-2019,ORGANIC,Warehouse,Seasonal,85523,Grade B
Turmeric,Tamil Nadu,Salem,Salem,60.56,65.55,62.09,24-05-2019,GMO,Dry Storage,High,49041,Premium
Cashewnuts,Tamil Nadu,Ariyalur,Andimadom,83,85,83.5,23-05-2019,CERTIFIED,Dry Storage,High,94212,Grade C
Millets,Madhya Pradesh,Dindori,Dindori,27,27,27,23-05-2019,NON-GMO,Warehouse,Emerging Markets,11913,Export
Dry+Fodder,Uttar Pradesh,Jhansi,Jhansi,3.8,4,3.9,23-05-2019,ORGANIC,Warehouse,Seasonal,19396,Grade B
Mint(Pudina),Maharashtra,Pune,Pune(Hadapsar),0.06,0.06,0.06,22-05-2019,NON-GMO,Dry Storage,Moderate,62086,Premium
Field+Pea,Punjab,Ferozpur,Firozepur City,35,42,38.5,23-05-2019,NON-GMO,Warehouse,Seasonal,47237,Grade C
Fish,Uttar Pradesh,Jhansi,Jhansi,65,67,66,23-05-2019,ORGANIC,Warehouse,Emerging Markets,18752,Premium
White+Peas,Uttar Pradesh,Lucknow,Lucknow,47,48,47.6,23-05-2019,GMO,Warehouse,Seasonal,52521,Grade B
White+Peas,Uttar Pradesh,Hamirpur,Muskara,44.5,45.5,45,23-05-2019,GMO,Warehouse,Seasonal,52521,Grade B
Gingelly+Oil,Tamil Nadu,Cuddalore,Kurinchipadi,83.36,101.65,97.56,23-05-2019,GMO,Warehouse,Emerging Markets,99183,Export
Gingelly+Oil,Tamil Nadu,Cuddalore,Shrimushnam,92.64,98.99,96.11,23-05-2019,GMO,Warehouse,Seasonal,99183,Export
Soanf,Gujarat,Banaskanth,Amirgadh,65,98.5,81.75,24-05-2019,GMO,Warehouse,Seasonal,92727,Grade C
Wheat+Atta,Odisha,Sundergarh,Bonai,35,35,35,25-05-2019,NON-GMO,Warehouse,Seasonal,45620,Grade A
White+Peas,Uttar Pradesh,Ghazipur,Gazipur,44.55,44.95,44.75,25-05-2019,NON-GMO,Warehouse,Emerging Markets,52521,Grade B
Indian+Beans+(Seam),Jammu and Kashmir,Jammu,Narwal Jammu (F&V),28,32,30,23-05-2019,GMO,Warehouse,Emerging Markets,47073,Export
Isabgul+(Psyllium),Gujarat,Kachchh,Bachau,82.5,85,83.5,23-05-2019,ORGANIC,Warehouse,Emerging Markets,41785,Grade A
Jute,West Bengal,Burdwan,Kalna,42,42.5,42,23-05-2019,CERTIFIED,Warehouse,Emerging Markets,88696,Grade B
Hen,Odisha,Dhenkanal,Dhenkanal,130,145,140,24-05-2019,ORGANIC,Warehouse,Seasonal,66894,Export
Gram+Raw(Chholia),Gujarat,Surat,Vyra,10,15,12.5,23-05-2019,CERTIFIED,Warehouse,Emerging Markets,91757,Grade C
Lak(Teora),Madhya Pradesh,Ashoknagar,Mungawali,35.55,37.95,37.05,23-05-2019,ORGANIC,Warehouse,Seasonal,91411,Premium
Leafy+Vegetable,Odisha,Bargarh,Godabhaga,25,30,25,23-05-2019,ORGANIC,Warehouse,Emerging Markets,18286,Grade A
Onion+Green,Punjab,Faridkot,Faridkot,10,15,13.5,23-05-2019,ORGANIC,Warehouse,Emerging Markets,53295,Premium
Cow,Maharashtra,Pune,Junnar(Alephata),150,500,300,23-05-2019,NON-GMO,Warehouse,Seasonal,37257,Export
Papaya+(Raw),Tripura,Sepahijala,Bishramganj,15,25,20,23-05-2019,CERTIFIED,Warehouse,Emerging Markets,92127,Grade B
Peach,Haryana,Kurukshetra,Shahabad,35,40,37,23-05-2019,GMO,Cold Storage,High,25115,Grade C
Chili+Red,Odisha,Bolangir,Bolangir,168,170,168,27-05-2019,CERTIFIED,Warehouse,Seasonal,81557,Premium
Suvarna+Gadde,Karnataka,Bangalore,Ramanagara,22,24,23,27-05-2019,GMO,Warehouse,Emerging Markets,15181,Export
Coconut+Seed,Tamil Nadu,Dharmapuri,Palakode,10,15,12,27-05-2019,GMO,Warehouse,Seasonal,22134,Grade A
Cardamoms,Kerala,Idukki,Adimali,220,222,221,24-05-2019,ORGANIC,Warehouse,Seasonal,51504,Grade A
Isabgul+(Psyllium),Gujarat,Mehsana,Unjha,90.85,109.1,94.25,23-05-2019,GMO,Warehouse,Seasonal,41785,Grade A
Black+pepper,Karnataka,Madikeri(Kodagu),Gonikappal,270,327,309.99,24-05-2019,NON-GMO,Warehouse,Emerging Markets,12496,Premium
Chili+Red,Kerala,Thiruvananthapuram,Chala,100,115,100,24-05-2019,GMO,Warehouse,Seasonal,81557,Premium
Cocoa,Kerala,Idukki,Adimali,17,19,18,24-05-2019,GMO,Dry Storage,High,38647,Grade C
Dry+Chillies,Karnataka,Dharwad,Annigeri,100,100,100,23-05-2019,GMO,Warehouse,Emerging Markets,17012,Grade A
Dry+Chillies,Karnataka,Haveri,Byadagi,6.96,120.09,94.19,23-05-2019,GMO,Warehouse,Seasonal,17012,Grade A
Suvarna+Gadde,Karnataka,Bangalore,Ramanagara,20,24,22,24-05-2019,ORGANIC,Warehouse,Seasonal,15181,Export
Field+Pea,Gujarat,Bharuch,Bharuch,35,45,40,23-05-2019,ORGANIC,Warehouse,Emerging Markets,47237,Grade C
Tamarind+Fruit,Karnataka,Tumkur,Madhugiri,30,80,40,24-05-2019,CERTIFIED,Warehouse,Emerging Markets,80744,Grade C
Knool+Khol,Karnataka,Kolar,Kolar,10,13,12,23-05-2019,NON-GMO,Warehouse,Emerging Markets,98870,Grade B
Kodo+Millet(Varagu),Chattisgarh,Surguja,Ambikapur,26,26,26,23-05-2019,CERTIFIED,Warehouse,Seasonal,89128,Grade C
Duster+Beans,Kerala,Thiruvananthapuram,Neyyatinkara,25,30,27,27-05-2019,GMO,Warehouse,Seasonal,54259,Premium
Fish,Tripura,Sepahijala,Jumpuijala,260,280,270,23-05-2019,NON-GMO,Warehouse,Emerging Markets,18752,Premium
Ragi+(Finger+Millet),Tamil Nadu,Villupuram,Tindivanam,26.1,26.4,26.3,23-05-2019,CERTIFIED,Warehouse,Emerging Markets,30165,Grade C
Rajgir,Gujarat,Amreli,Rajula,56.25,56.25,56.25,23-05-2019,GMO,Warehouse,Emerging Markets,12775,Export
Litchi,Haryana,Fatehabad,Fatehabad,80,85,80,23-05-2019,NON-GMO,Cold Storage,Moderate,13912,Grade A
Litchi,Uttar Pradesh,Sant Kabir Nagar,Khalilabad,24.5,28,26,23-05-2019,NON-GMO,Cold Storage,Moderate,13912,Grade A
Litchi,Uttrakhand,UdhamSinghNagar,Khateema,34.42,36.42,35.42,23-05-2019,NON-GMO,Cold Storage,Moderate,13912,Grade A
Long+Melon(Kakri),Madhya Pradesh,Sheopur,Syopurkalan(F&V),6,7,6.5,23-05-2019,CERTIFIED,Warehouse,Emerging Markets,60586,Grade B
Mahua,Chattisgarh,Surguja,Sitapur,30,30,30,23-05-2019,ORGANIC,Warehouse,Emerging Markets,17997,Grade B
Indian+Beans+(Seam),Jammu and Kashmir,Jammu,Narwal Jammu (F&V),30,35,32.5,24-05-2019,CERTIFIED,Warehouse,Seasonal,47073,Export
Taramira,Rajasthan,Sikar,Sri Madhopur,39,39.5,39.45,25-05-2019,GMO,Warehouse,Emerging Markets,80399,Grade A
Ground+Nut+Seed,Gujarat,Porbandar,Porbandar,45.75,50.75,48.25,23-05-2019,CERTIFIED,Warehouse,Seasonal,34777,Premium
Sweet+Potato,Kerala,Palakad,Palakkad,18,24,22,23-05-2019,NON-GMO,Warehouse,Seasonal,53349,Premium
Tobacco,Gujarat,Banaskanth,Deesa,50,65,57.5,23-05-2019,CERTIFIED,Warehouse,Emerging Markets,58208,Grade A
Litchi,Haryana,Faridabad,Faridabad,30,40,35,24-05-2019,CERTIFIED,Cold Storage,Moderate,13912,Grade A
Litchi,Haryana,Fatehabad,Fatehabad,90,100,90,24-05-2019,GMO,Cold Storage,Moderate,13912,Grade A
Fish,Uttar Pradesh,Bahraich,Ruperdeeha,35,35.5,35.2,28-05-2019,CERTIFIED,Warehouse,Emerging Markets,18752,Premium
Toria,Haryana,Sirsa,kalanwali,12,12,12,23-05-2019,ORGANIC,Dry Storage,Low,42904,Grade C
Ragi+(Finger+Millet),Karnataka,Davangere,Davangere,23,23,23,24-05-2019,CERTIFIED,Warehouse,Seasonal,30165,Grade C
Ragi+(Finger+Millet),Karnataka,Chikmagalur,Tarikere,30,30,30,24-05-2019,ORGANIC,Warehouse,Seasonal,30165,Grade C
Methi(Leaves),Gujarat,Junagarh,Talalagir,55,70,60,27-05-2019,NON-GMO,Dry Storage,Moderate,80557,Grade B
Dry+Chillies,Andhra Pradesh,Kurnool,Kurnool,35.37,38.13,35.37,24-05-2019,CERTIFIED,Warehouse,Emerging Markets,17012,Grade A
Duster+Beans,Kerala,Thirssur,Chelakkara,25,28,26,24-05-2019,ORGANIC,Warehouse,Seasonal,54259,Premium
Betal+Leaves,Meghalaya,West Garo Hills,Rongram,80,90,85,24-05-2019,CERTIFIED,Warehouse,Seasonal,11871,Grade C
Betal+Leaves,Meghalaya,East Khasi Hills,Shillong,120,200,160,24-05-2019,GMO,Warehouse,Emerging Markets,11871,Grade C
Betal+Leaves,Meghalaya,West Garo Hills,Tura,80,120,110,24-05-2019,GMO,Warehouse,Seasonal,11871,Grade C
Black+pepper,Kerala,Ernakulam,Aluva,350,360,355,24-05-2019,CERTIFIED,Warehouse,Seasonal,12496,Premium
Fish,Odisha,Mayurbhanja,Udala,153,165,160,24-05-2019,ORGANIC,Warehouse,Emerging Markets,18752,Premium
Fish,Uttar Pradesh,Faizabad,Faizabad,135,145,137,24-05-2019,NON-GMO,Warehouse,Seasonal,18752,Premium
Fish,Uttrakhand,UdhamSinghNagar,Kicchha,30,40,37,24-05-2019,CERTIFIED,Warehouse,Emerging Markets,18752,Premium
Long+Melon(Kakri),Haryana,Mahendragarh-Narnaul,Mohindergarh,7,8,8,23-05-2019,NON-GMO,Warehouse,Emerging Markets,60586,Grade B
Long+Melon(Kakri),Punjab,Fatehgarh,Bassi Pathana,12,15,13,23-05-2019,GMO,Warehouse,Seasonal,60586,Grade B
Rajgir,Gujarat,Banaskanth,Deesa(Bhildi),63.05,65.25,65.25,23-05-2019,NON-GMO,Warehouse,Emerging Markets,12775,Export
Rubber,Kerala,Kannur,Taliparamba,132,136,134,23-05-2019,ORGANIC,Warehouse,Seasonal,38651,Grade B
Maida+Atta,Assam,Goalpara,Goalpara,22,24.5,23.5,23-05-2019,CERTIFIED,Warehouse,Seasonal,63006,Grade C
Green+Peas,Madhya Pradesh,Dhar,Badnawar,18.2,18.2,18.2,23-05-2019,CERTIFIED,Warehouse,Seasonal,86693,Export
Ghee,Uttar Pradesh,Aligarh,Aligarh,388.5,389.5,389,24-05-2019,GMO,Warehouse,Seasonal,60624,Grade C
Ghee,Uttar Pradesh,Faizabad,Faizabad,395,410,400,24-05-2019,ORGANIC,Warehouse,Seasonal,60624,Grade C
Ghee,Uttar Pradesh,Etah,Kasganj,350,361,354,24-05-2019,GMO,Warehouse,Emerging Markets,60624,Grade C
Round+gourd,Jammu and Kashmir,Jammu,Narwal Jammu (F&V),3,6,4.5,23-05-2019,CERTIFIED,Warehouse,Seasonal,56774,Grade A
Turnip,NCT of Delhi,Delhi,Azadpur,20,30,25,24-05-2019,GMO,Dry Storage,Moderate,89224,Grade B
Soanf,Gujarat,Banaskanth,Lakhani,54.75,65.3,62.5,23-05-2019,NON-GMO,Warehouse,Emerging Markets,92727,Grade C
Soanf,Gujarat,Banaskanth,Thara,60.5,68.75,64.62,23-05-2019,NON-GMO,Warehouse,Seasonal,92727,Grade C
Guava,Maharashtra,Nashik,Nasik,10,25,17.5,23-05-2019,NON-GMO,Cold Storage,High,46223,Premium
Black+pepper,Karnataka,Madikeri(Kodagu),Somvarpet,290,359,359,25-05-2019,ORGANIC,Warehouse,Emerging Markets,12496,Premium
Paddy(Dhan)(Basmati),Uttar Pradesh,Aligarh,Aligarh,34,35,34.5,24-05-2019,ORGANIC,Dry Storage,Low,26975,Export
Mint(Pudina),Punjab,Tarntaran,Patti,10,12,11,26-05-2019,NON-GMO,Dry Storage,Moderate,62086,Premium
Hen,Tripura,Sepahijala,Jumpuijala,3,5,4,23-05-2019,CERTIFIED,Warehouse,Emerging Markets,66894,Export
Isabgul+(Psyllium),Gujarat,Banaskanth,Dhanera,70,95.8,82.9,23-05-2019,NON-GMO,Warehouse,Emerging Markets,41785,Grade A
Groundnut+pods+(raw),Odisha,Bargarh,Godabhaga,40,45,40,23-05-2019,CERTIFIED,Warehouse,Emerging Markets,22843,Grade C
Isabgul+(Psyllium),Madhya Pradesh,Neemuch,Manasa,81.01,97.21,89.11,23-05-2019,ORGANIC,Warehouse,Seasonal,41785,Grade A
Isabgul+(Psyllium),Madhya Pradesh,Neemuch,Neemuch,88.7,97.31,90,23-05-2019,GMO,Warehouse,Emerging Markets,41785,Grade A
Isabgul+(Psyllium),Madhya Pradesh,Mandsaur,Piplya,91,98,94,23-05-2019,NON-GMO,Warehouse,Seasonal,41785,Grade A
Papaya+(Raw),Uttar Pradesh,Saharanpur,Devband,8,10,9,23-05-2019,GMO,Warehouse,Emerging Markets,92127,Grade B
Chili+Red,Uttar Pradesh,Faizabad,Faizabad,119,122,120,24-05-2019,CERTIFIED,Warehouse,Emerging Markets,81557,Premium
Moath+Dal,Rajasthan,Barmer,Barmer,55.5,56.5,56,24-05-2019,ORGANIC,Warehouse,Seasonal,23429,Grade A
Rubber,Kerala,Kottayam,Pampady,123,125,124,24-05-2019,CERTIFIED,Warehouse,Seasonal,38651,Grade B
Plum,Haryana,Fatehabad,Fatehabad,35,35,35,23-05-2019,ORGANIC,Cold Storage,High,11740,Grade C
Plum,Punjab,Ferozpur,Firozepur City,30,40,35,23-05-2019,GMO,Cold Storage,High,11740,Grade C
Kulthi(Horse+Gram),Karnataka,Chikmagalur,Kadur,39,39,39,23-05-2019,ORGANIC,Warehouse,Seasonal,43538,Export
Kulthi(Horse+Gram),Madhya Pradesh,Shivpuri,Kolaras,39.5,43.28,42.9,23-05-2019,ORGANIC,Warehouse,Emerging Markets,43538,Export
Kulthi(Horse+Gram),Madhya Pradesh,Mandsaur,Piplya,39.55,44.2,42.15,23-05-2019,NON-GMO,Warehouse,Seasonal,43538,Export
Myrobolan(Harad),Chattisgarh,Surajpur,Pratappur,2,2,2,24-05-2019,ORGANIC,Warehouse,Seasonal,25588,Premium
Goat,Odisha,Mayurbhanja,Chuliaposi,25,73,44,24-05-2019,ORGANIC,Warehouse,Seasonal,72756,Grade B
Guava,West Bengal,Sounth 24 Parganas,Baruipur(Canning),35,39,38,23-05-2019,CERTIFIED,Cold Storage,High,46223,Premium
Sugar,West Bengal,Birbhum,Birbhum,34.8,35.2,35,22-05-2019,NON-GMO,Warehouse,Emerging Markets,13886,Grade C
Tender+Coconut,Karnataka,Mandya,Mandya,70,170,120,23-05-2019,ORGANIC,Warehouse,Seasonal,57394,Grade B
Long+Melon(Kakri),Kerala,Kottayam,Kuruppanthura,22,30,26,23-05-2019,CERTIFIED,Warehouse,Seasonal,60586,Grade B
Sweet+Pumpkin,West Bengal,Burdwan,Asansol,8.6,9.4,9,22-05-2019,ORGANIC,Warehouse,Emerging Markets,86578,Grade A
Soanf,Gujarat,Bhavnagar,Botad,54.8,84.05,69.45,23-05-2019,NON-GMO,Warehouse,Emerging Markets,92727,Grade C
Soanf,Gujarat,Surendranagar,Halvad,52.5,65.65,59,23-05-2019,NON-GMO,Warehouse,Seasonal,92727,Grade C
Amla(Nelli+Kai),Kerala,Malappuram,Kottakkal,50,51.5,51,28-05-2019,CERTIFIED,Warehouse,Seasonal,90471,Grade B
Maida+Atta,Assam,Karimganj,Karimganj,26,28,27,24-05-2019,NON-GMO,Warehouse,Emerging Markets,63006,Grade C
Maida+Atta,Uttar Pradesh,Sultanpur,Sultanpur,24,26,25,24-05-2019,CERTIFIED,Warehouse,Seasonal,63006,Grade C
Knool+Khol,Jammu and Kashmir,Jammu,Batote,12,16,14,23-05-2019,NON-GMO,Warehouse,Emerging Markets,98870,Grade B
Methi(Leaves),Karnataka,Shimoga,Shimoga,60,75,67.5,23-05-2019,CERTIFIED,Dry Storage,Moderate,80557,Grade B
Methi(Leaves),Maharashtra,Pune,Pune(Hadapsar),0.06,0.1,0.08,23-05-2019,CERTIFIED,Dry Storage,Moderate,80557,Grade B
Methi(Leaves),Maharashtra,Sholapur,Solapur,8,15,12,23-05-2019,CERTIFIED,Dry Storage,Moderate,80557,Grade B
Mint(Pudina),Maharashtra,Pune,Pune,2,4,3,23-05-2019,NON-GMO,Dry Storage,Moderate,62086,Premium
Green+Peas,Gujarat,Patan,Sami,37.5,40.75,40.55,24-05-2019,NON-GMO,Warehouse,Seasonal,86693,Export
Green+Peas,Haryana,Fatehabad,Fatehabad,40,45,42,24-05-2019,CERTIFIED,Warehouse,Emerging Markets,86693,Export
Green+Peas,Kerala,Palakad,Vadakkenchery,85,93,89,24-05-2019,CERTIFIED,Warehouse,Emerging Markets,86693,Export
Green+Peas,Punjab,Mansa,Budalada,30,35,33,24-05-2019,NON-GMO,Warehouse,Emerging Markets,86693,Export
Dry+Chillies,Karnataka,Raichur,Sindhanur,38,38,38,24-05-2019,NON-GMO,Warehouse,Emerging Markets,17012,Grade A
Same/Savi,Chattisgarh,Kabirdham,Pandariya,32,32.1,32.05,23-05-2019,ORGANIC,Warehouse,Seasonal,73003,Grade B
Dry+Grapes,Karnataka,Bangalore,Bangalore,220,280,250,24-05-2019,CERTIFIED,Warehouse,Seasonal,13918,Grade C
Green+Fodder,Haryana,Faridabad,Ballabhgarh,1.87,2.12,2,24-05-2019,NON-GMO,Warehouse,Seasonal,85751,Grade C
Ground+Nut+Seed,Gujarat,Rajkot,Rajkot,60,66.25,62.5,24-05-2019,NON-GMO,Warehouse,Emerging Markets,34777,Premium
Ground+Nut+Seed,Gujarat,Junagarh,Visavadar,50,57.5,50.75,24-05-2019,ORGANIC,Warehouse,Seasonal,34777,Premium
Groundnut+(Split),Gujarat,Junagarh,Visavadar,51.15,57.05,54.1,24-05-2019,GMO,Warehouse,Seasonal,12418,Grade B
Sugarcane,Chattisgarh,Surguja,Sitapur,2.8,2.8,2.8,23-05-2019,GMO,Cold Storage,High,51690,Export
Suva+(Dill+Seed),Gujarat,Patan,Siddhpur,53.25,61.75,57.5,23-05-2019,ORGANIC,Warehouse,Seasonal,92119,Grade C
Suva+(Dill+Seed),Gujarat,Mehsana,Unjha,54.35,63.25,63,23-05-2019,NON-GMO,Warehouse,Emerging Markets,92119,Grade C
Kulthi(Horse+Gram),Karnataka,Gadag,Laxmeshwar,21.6,34.88,30.48,24-05-2019,GMO,Warehouse,Emerging Markets,43538,Export
Rubber,Kerala,Pathanamthitta,Kuttoor,132,138,136,24-05-2019,GMO,Warehouse,Emerging Markets,38651,Grade B
Safflower,Karnataka,Gadag,Gadag,42.6,42.6,42.6,24-05-2019,CERTIFIED,Warehouse,Seasonal,75180,Premium
Safflower,Karnataka,Gulbarga,Gulbarga,39.25,41.51,40.75,24-05-2019,ORGANIC,Warehouse,Seasonal,75180,Premium
She+Buffalo,Karnataka,Belgaum,Nippani,80,500,400,24-05-2019,CERTIFIED,Warehouse,Seasonal,27582,Grade B
Sheep,Karnataka,Belgaum,Nippani,30,65,60,24-05-2019,CERTIFIED,Warehouse,Emerging Markets,94917,Export
Soji,Kerala,Thiruvananthapuram,Chala,53,53,53,24-05-2019,ORGANIC,Warehouse,Emerging Markets,70809,Export
Onion+Green,Gujarat,Ahmedabad,Ahmedabad,20,25,23.5,23-05-2019,CERTIFIED,Warehouse,Seasonal,53295,Premium
Onion+Green,Maharashtra,Pune,Pune,10,15,12,23-05-2019,GMO,Warehouse,Emerging Markets,53295,Premium
Onion+Green,Maharashtra,Pune,Pune(Hadapsar),0.06,0.16,0.11,23-05-2019,GMO,Warehouse,Emerging Markets,53295,Premium
Dry+Fodder,Haryana,Ambala,Ambala Cantt.,3.5,4.2,4.1,26-05-2019,CERTIFIED,Warehouse,Emerging Markets,19396,Grade B
Chow+Chow,Punjab,Ferozpur,Guru Har Sahai,10,10,10,24-05-2019,NON-GMO,Warehouse,Seasonal,13560,Grade B
Suva+(Dill+Seed),Gujarat,Mehsana,Becharaji,56,58.45,57.22,24-05-2019,ORGANIC,Warehouse,Emerging Markets,92119,Grade C
Suva+(Dill+Seed),Gujarat,Patan,Sami,52.5,62.5,60,24-05-2019,NON-GMO,Warehouse,Emerging Markets,92119,Grade C
Sweet+Potato,Gujarat,Surendranagar,Vadhvan,12.5,15,13.75,24-05-2019,NON-GMO,Warehouse,Emerging Markets,53349,Premium
Sugar,Uttar Pradesh,Aligarh,Aligarh,33.8,34.2,34,24-05-2019,CERTIFIED,Warehouse,Emerging Markets,13886,Grade C
Sugar,Uttar Pradesh,Lakhimpur,Lakhimpur,32.5,33.2,32.8,24-05-2019,NON-GMO,Warehouse,Emerging Markets,13886,Grade C
Toria,Punjab,Muktsar,Bariwala,15,15,15,23-05-2019,ORGANIC,Dry Storage,Low,42904,Grade C
Leafy+Vegetable,Gujarat,Vadodara(Baroda),Padra,10,12,11,24-05-2019,CERTIFIED,Warehouse,Seasonal,18286,Grade A
Onion+Green,Haryana,Kurukshetra,Pehowa,16,16,16,28-05-2019,ORGANIC,Warehouse,Emerging Markets,53295,Premium
Ground+Nut+Seed,Gujarat,Rajkot,Rajkot,59,65,62.5,25-05-2019,ORGANIC,Warehouse,Seasonal,34777,Premium
Papaya+(Raw),Gujarat,Ahmedabad,Ahmedabad,8,9,8.5,23-05-2019,ORGANIC,Warehouse,Emerging Markets,92127,Grade B
Papaya+(Raw),Odisha,Mayurbhanja,Chuliaposi,21,22,21,23-05-2019,GMO,Warehouse,Emerging Markets,92127,Grade B
Kulthi(Horse+Gram),Odisha,Dhenkanal,Mottagaon,50,60,60,25-05-2019,NON-GMO,Warehouse,Seasonal,43538,Export
Papaya+(Raw),West Bengal,North 24 Parganas,Habra,18,22,20,23-05-2019,ORGANIC,Warehouse,Emerging Markets,92127,Grade B
Leafy+Vegetable,Odisha,Dhenkanal,Mottagaon,10,12,12,25-05-2019,GMO,Warehouse,Seasonal,18286,Grade A
Sugar,Uttar Pradesh,Ghaziabad,Hapur,35,36.5,35.5,24-05-2019,CERTIFIED,Warehouse,Emerging Markets,13886,Grade C
Sugar,Uttar Pradesh,Lakhimpur,Paliakala,33.6,34.2,33.8,24-05-2019,ORGANIC,Warehouse,Seasonal,13886,Grade C
Sugar,Uttar Pradesh,Sultanpur,Sultanpur,34,36,35,24-05-2019,CERTIFIED,Warehouse,Seasonal,13886,Grade C
T.V.+Cumbu,Tamil Nadu,Villupuram,Kallakurichi,19.09,19.09,19.09,24-05-2019,GMO,Warehouse,Emerging Markets,52914,Grade B
T.V.+Cumbu,Tamil Nadu,Villupuram,Thirukovilur,21.59,22.2,21.69,24-05-2019,NON-GMO,Warehouse,Seasonal,52914,Grade B
Taramira,Rajasthan,Ajmer,Bijay Nagar,39.5,39.5,39.5,24-05-2019,CERTIFIED,Warehouse,Emerging Markets,80399,Grade A
Turnip,Meghalaya,East Khasi Hills,Shillong,25,28,26.5,24-05-2019,CERTIFIED,Dry Storage,Moderate,89224,Grade B
Pigs,Tripura,Sepahijala,Jumpuijala,22,42,32,23-05-2019,CERTIFIED,Warehouse,Emerging Markets,15103,Grade A
Alasande+Gram,Madhya Pradesh,Panna,Ajaygarh,41.3,46.5,42.5,24-05-2019,NON-GMO,Warehouse,Seasonal,52613,Grade B
Pepper+ungarbled,Kerala,Wayanad,Manathavady,320,330,330,24-05-2019,CERTIFIED,Warehouse,Emerging Markets,67368,Export
Mahua,Chattisgarh,Dhamtari,Belargaon,25,25,25,24-05-2019,GMO,Warehouse,Emerging Markets,17997,Grade B
Mahua,Uttar Pradesh,Lalitpur,Lalitpur,41,41.8,41.4,24-05-2019,NON-GMO,Warehouse,Seasonal,17997,Grade B
Sugar,Uttar Pradesh,Ghaziabad,Hapur,0,0,35.6,23-05-2019,GMO,Warehouse,Emerging Markets,13886,Grade C
Sunflower,Karnataka,Gulbarga,Gulbarga,33.75,36.75,36.25,24-05-2019,GMO,Dry Storage,Moderate,97986,Premium
Suva+(Dill+Seed),Gujarat,Banaskanth,Dhanera,40,60.45,50.22,24-05-2019,ORGANIC,Warehouse,Emerging Markets,92119,Grade C
Mashrooms,Himachal Pradesh,Solan,Solan,100,150,130,25-05-2019,NON-GMO,Warehouse,Emerging Markets,78473,Export
Sweet+Potato,Gujarat,Ahmedabad,Ahmedabad,14,16,15,24-05-2019,NON-GMO,Warehouse,Seasonal,53349,Premium
Sweet+Potato,Kerala,Malappuram,Perinthalmanna,28,32,30,24-05-2019,CERTIFIED,Warehouse,Seasonal,53349,Premium
Green+Avare+(W),Kerala,Palakad,Koduvayoor,64,68,66,23-05-2019,NON-GMO,Warehouse,Seasonal,76509,Grade A
Duster+Beans,Kerala,Thiruvananthapuram,Attingal,100,100,100,27-05-2019,GMO,Warehouse,Seasonal,54259,Premium
Papaya+(Raw),West Bengal,Sounth 24 Parganas,Baruipur(Canning),36,40,38,23-05-2019,CERTIFIED,Warehouse,Emerging Markets,92127,Grade B
Sweet+Potato,Kerala,Palakad,Pattambi,16,25,22,25-05-2019,GMO,Warehouse,Emerging Markets,53349,Premium
Rubber,Kerala,Idukki,Thodupuzha,139,140,140,24-05-2019,CERTIFIED,Warehouse,Emerging Markets,38651,Grade B
Moath+Dal,West Bengal,Puruliya,Purulia,76,77,77,24-05-2019,NON-GMO,Warehouse,Seasonal,23429,Grade A
Copra,Tamil Nadu,Erode,Muthur,45.25,88.4,70.85,28-05-2019,NON-GMO,Warehouse,Seasonal,96107,Export
Rajgir,Maharashtra,Pune,Pune,4,6,5,23-05-2019,NON-GMO,Warehouse,Emerging Markets,12775,Export
Amla(Nelli+Kai),Kerala,Malappuram,Kottakkal,51,52,51.5,29-05-2019,GMO,Warehouse,Seasonal,90471,Grade B
Antawala,Karnataka,Chikmagalur,Chikkamagalore,17,17,17,28-05-2019,CERTIFIED,Warehouse,Emerging Markets,58600,Export
Wheat+Atta,Assam,Goalpara,Goalpara,21.55,24,22.5,23-05-2019,ORGANIC,Warehouse,Seasonal,45620,Grade A
Indian+Beans+(Seam),Gujarat,Surat,Surat,25,35,30,27-05-2019,ORGANIC,Warehouse,Emerging Markets,47073,Export
Paddy(Dhan)(Basmati),Uttar Pradesh,Bulandshahar,Jahangirabad,41,41.51,41.25,26-05-2019,GMO,Dry Storage,Low,26975,Export
Alasande+Gram,Madhya Pradesh,Panna,Ajaygarh,41,46.75,43,10-06-2019,CERTIFIED,Warehouse,Emerging Markets,52613,Grade B
Suva+(Dill+Seed),Gujarat,Patan,Sami,50,62.5,60,25-05-2019,CERTIFIED,Warehouse,Emerging Markets,92119,Grade C
